InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
570455,23265,SET OF 3 WOODEN TREE DECORATIONS,1,10/10/2011 15:27,1.25,14529.0,United Kingdom
555562,23199,JUMBO BAG APPLES,1,6/5/2011 14:45,2.08,17841.0,United Kingdom
557311,82552,WASHROOM METAL SIGN,2,6/19/2011 15:36,1.45,15700.0,United Kingdom
572553,46776A,WOVEN BUBBLE GUM CUSHION COVER,2,10/24/2011 17:09,4.13,,United Kingdom
554281,23284,DOORMAT KEEP CALM AND COME IN,2,5/23/2011 13:41,7.95,18160.0,United Kingdom
570258,22501,PICNIC BASKET WICKER LARGE,1,10/10/2011 9:56,20.79,,United Kingdom
577772,84378,SET OF 3 HEART COOKIE CUTTERS,12,11/21/2011 15:53,1.45,18139.0,United Kingdom
571031,84859C,PINK DISCO HANDBAG,1,10/13/2011 12:30,1.95,15005.0,United Kingdom
575739,23090,VINTAGE GLASS T-LIGHT HOLDER,1,11/11/2011 9:05,1.63,,United Kingdom
568346,21903,MAN FLU METAL SIGN,1,9/26/2011 15:28,4.13,14096.0,United Kingdom
539437,21934,SKULL SHOULDER BAG,3,12/17/2010 14:54,3.36,,United Kingdom
543129,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2/3/2011 15:02,1.65,14540.0,United Kingdom
558812,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,7/4/2011 11:35,15.95,16265.0,United Kingdom
557289,21899,"KEY FOB , GARAGE DESIGN",2,6/19/2011 12:58,0.65,16880.0,United Kingdom
580367,21351,CINAMMON & ORANGE WREATH,1,12/2/2011 16:39,5.79,,United Kingdom
579517,23301,GARDENERS KNEELING PAD KEEP CALM ,1,11/29/2011 18:02,1.65,12748.0,United Kingdom
580523,22112,CHOCOLATE HOT WATER BOTTLE,3,12/4/2011 15:00,4.95,17827.0,United Kingdom
569105,23002,TRAVEL CARD WALLET SKULLS,24,9/30/2011 12:35,0.42,16729.0,United Kingdom
566495,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,9/13/2011 11:14,0.42,15529.0,United Kingdom
550277,47367B,PAIR PADDED HANGERS PINK CHECK,4,4/15/2011 12:48,3.75,12639.0,Sweden
576323,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,11/14/2011 15:10,3.75,16161.0,United Kingdom
541511,22285,HANGING HEN ON NEST DECORATION,4,1/18/2011 16:45,1.65,17576.0,United Kingdom
556205,23235,STORAGE TIN VINTAGE LEAF,6,6/9/2011 13:37,2.89,15827.0,United Kingdom
546784,21231,SWEETHEART CERAMIC TRINKET BOX,24,3/17/2011 9:49,1.25,18189.0,United Kingdom
572766,22678,FRENCH BLUE METAL DOOR SIGN 3,50,10/26/2011 10:03,1.25,16013.0,United Kingdom
546986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/18/2011 12:55,2.95,14194.0,United Kingdom
551844,21471,STRAWBERRY RAFFIA FOOD COVER,2,5/4/2011 14:03,3.75,14173.0,United Kingdom
564756,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,8/30/2011 10:33,4.96,,United Kingdom
563168,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/12/2011 12:41,4.95,16045.0,United Kingdom
563502,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,8/17/2011 8:50,0.83,12722.0,France
565128,22668,PINK BABY BUNTING,50,9/1/2011 12:34,2.55,15189.0,United Kingdom
553228,22386,JUMBO BAG PINK POLKADOT,10,5/16/2011 10:48,2.08,16496.0,United Kingdom
551423,20757,RED DAISY POCKET BOOK ,1,4/28/2011 14:31,0.85,,United Kingdom
580367,21615,4 LAVENDER BOTANICAL DINNER CANDLES,1,12/2/2011 16:39,3.29,,United Kingdom
560926,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2,7/22/2011 9:20,4.13,,United Kingdom
566272,85231B,CINAMMON SET OF 9 T-LIGHTS,6,9/11/2011 13:51,0.85,14487.0,United Kingdom
567656,85049E,SCANDINAVIAN REDS RIBBONS,3,9/21/2011 14:40,2.46,14096.0,United Kingdom
574481,23570,TRADITIONAL PICK UP STICKS GAME ,2,11/4/2011 12:45,1.25,18022.0,United Kingdom
562161,22754,SMALL RED BABUSHKA NOTEBOOK ,1,8/3/2011 11:58,0.85,17841.0,United Kingdom
576300,23393,HOME SWEET HOME CUSHION COVER ,1,11/14/2011 14:39,3.75,15058.0,United Kingdom
557063,22533,MAGIC DRAWING SLATE BAKE A CAKE ,7,6/16/2011 15:01,0.42,17368.0,United Kingdom
566495,16162L,THE KING GIFT BAG,8,9/13/2011 11:14,0.65,15529.0,United Kingdom
577740,47567B,TEA TIME KITCHEN APRON,3,11/21/2011 13:36,5.95,17625.0,United Kingdom
578036,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,11/22/2011 14:04,1.25,16474.0,United Kingdom
545035,22652,TRAVEL SEWING KIT,10,2/25/2011 17:03,1.65,15078.0,United Kingdom
573748,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,11/1/2011 9:24,1.25,14911.0,EIRE
547498,22977,DOLLY GIRL CHILDRENS EGG CUP,1,3/23/2011 12:24,1.25,15021.0,United Kingdom
550006,21927,BLUE/CREAM STRIPE CUSHION COVER ,2,4/14/2011 10:10,1.25,17841.0,United Kingdom
577022,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,11/17/2011 12:42,6.95,13668.0,United Kingdom
539492,DOT,DOTCOM POSTAGE,1,12/20/2010 10:14,396.81,,United Kingdom
547555,22255,FELT TOADSTOOL  SMALL,24,3/23/2011 16:35,0.85,14075.0,United Kingdom
560249,22563,HAPPY STENCIL CRAFT,18,7/17/2011 12:26,1.25,17571.0,United Kingdom
564061,22729,ALARM CLOCK BAKELIKE ORANGE,2,8/22/2011 14:38,3.75,14505.0,United Kingdom
541422,82482,WOODEN PICTURE FRAME WHITE FINISH,14,1/17/2011 17:48,2.55,,United Kingdom
561857,22386,JUMBO BAG PINK POLKADOT,10,7/29/2011 16:24,2.08,13004.0,United Kingdom
536523,22294,HEART FILIGREE DOVE  SMALL,24,12/1/2010 12:50,1.25,12868.0,United Kingdom
566171,21429,RED GINGHAM ROSE JEWELLERY BOX,1,9/9/2011 12:22,1.95,18118.0,United Kingdom
543985,22203,MILK PAN RED RETROSPOT,1,2/15/2011 9:44,7.46,,United Kingdom
559052,84692,BOX OF 24 COCKTAIL PARASOLS,4,7/5/2011 16:53,0.83,,United Kingdom
543546,22962,JAM JAR WITH PINK LID,1,2/9/2011 16:52,1.63,,United Kingdom
538511,84660B,BLACK STITCHED WALL CLOCK,20,12/12/2010 13:56,1.25,13959.0,United Kingdom
572306,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,10/23/2011 15:11,1.25,17841.0,United Kingdom
577152,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,11/18/2011 9:53,2.55,14277.0,France
552883,84879,ASSORTED COLOUR BIRD ORNAMENT,160,5/12/2011 10:13,1.45,14646.0,Netherlands
568069,21257,VICTORIAN SEWING BOX MEDIUM,2,9/23/2011 14:05,7.95,13336.0,United Kingdom
C548307,21714,CITRONELLA CANDLE GARDEN POT,-6,3/30/2011 11:59,1.25,17314.0,United Kingdom
565233,85049H,URBAN BLACK RIBBONS ,1,9/2/2011 9:34,0.83,,United Kingdom
568650,21242,RED RETROSPOT PLATE ,16,9/28/2011 11:56,1.69,13505.0,Switzerland
558105,85132C,CHARLIE AND LOLA FIGURES TINS,2,6/26/2011 14:54,1.95,15644.0,United Kingdom
576095,21373,MIRRORED WALL ART SNOWFLAKES,24,11/14/2011 9:13,0.75,14904.0,United Kingdom
579777,84580,MOUSE TOY WITH PINK T-SHIRT,1,11/30/2011 15:13,4.13,,United Kingdom
559061,20675,BLUE POLKADOT BOWL,2,7/6/2011 10:04,1.25,17220.0,United Kingdom
566006,22469,HEART OF WICKER SMALL,12,9/8/2011 12:01,1.65,13018.0,United Kingdom
574368,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,11/4/2011 10:59,0.62,13004.0,United Kingdom
569546,48187,DOORMAT NEW ENGLAND,1,10/4/2011 16:39,8.25,15276.0,United Kingdom
564757,22620,4 TRADITIONAL SPINNING TOPS,1,8/30/2011 10:36,2.46,,United Kingdom
575059,21790,VINTAGE SNAP CARDS,2,11/8/2011 12:25,0.85,14071.0,United Kingdom
566408,23218,LAUREL STAR ANTIQUE GOLD,25,9/12/2011 13:43,1.25,16984.0,United Kingdom
578992,23295,SET OF 12 MINI LOAF BAKING CASES,1,11/27/2011 15:38,0.83,13610.0,United Kingdom
546418,21898,POTTING SHED ROSE CANDLE,2,3/13/2011 10:57,2.95,17315.0,United Kingdom
567676,22544,MINI JIGSAW SPACEBOY,24,9/21/2011 15:54,0.42,15114.0,United Kingdom
571548,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,10/18/2011 7:56,0.79,15505.0,United Kingdom
538566,20973,12 PENCIL SMALL TUBE WOODLAND,5,12/13/2010 11:21,1.28,,United Kingdom
548666,22291,HANGING CHICK CREAM DECORATION,24,4/1/2011 14:58,1.45,13124.0,United Kingdom
538108,20676,RED RETROSPOT BOWL,8,12/9/2010 15:23,1.25,17456.0,United Kingdom
574287,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,11/3/2011 15:09,7.95,14723.0,United Kingdom
568301,85049C,ROMANTIC PINKS RIBBONS ,4,9/26/2011 12:45,1.25,16383.0,United Kingdom
549153,21584,RETROSPOT SMALL TUBE MATCHES,20,4/6/2011 15:47,1.65,13771.0,United Kingdom
543113,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2/3/2011 13:06,2.95,13047.0,United Kingdom
580502,23507,MINI PLAYING CARDS BUFFALO BILL ,3,12/4/2011 13:15,0.42,16931.0,United Kingdom
574941,23534,WALL ART STOP FOR TEA ,6,11/7/2011 17:42,14.95,,United Kingdom
563626,22386,JUMBO BAG PINK POLKADOT,20,8/18/2011 10:31,2.08,16187.0,United Kingdom
565919,23173,REGENCY TEAPOT ROSES ,2,9/7/2011 16:48,9.95,,United Kingdom
553856,22197,SMALL POPCORN HOLDER,2,5/19/2011 13:28,0.85,16813.0,United Kingdom
564855,23108,SET OF 10 LED DOLLY LIGHTS,4,8/31/2011 9:10,6.25,16746.0,United Kingdom
571257,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2,10/14/2011 17:17,3.29,,United Kingdom
579135,22197,POPCORN HOLDER,20,11/28/2011 12:44,0.85,18096.0,United Kingdom
580438,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,12/4/2011 12:17,0.85,12827.0,United Kingdom
557757,23002,TRAVEL CARD WALLET SKULLS,1,6/22/2011 13:28,0.42,14606.0,United Kingdom
552687,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,5/10/2011 15:09,10.79,,United Kingdom
577507,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,3,11/20/2011 12:42,2.95,14710.0,United Kingdom
542586,85206A,CREAM FELT EASTER EGG BASKET,6,1/28/2011 15:45,1.65,12377.0,Switzerland
552310,22381,TOY TIDY PINK POLKADOT,2,5/8/2011 15:22,2.1,17323.0,United Kingdom
539858,22112,CHOCOLATE HOT WATER BOTTLE,48,12/22/2010 16:19,4.25,18092.0,United Kingdom
549573,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,4/10/2011 16:01,3.75,14504.0,United Kingdom
573393,23004,TRAVEL CARD WALLET PANTRY,24,10/30/2011 15:08,0.42,14158.0,United Kingdom
550471,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,4/18/2011 13:52,0.83,,United Kingdom
549014,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,4/5/2011 15:00,0.85,17841.0,United Kingdom
543815,84459B,YELLOW METAL CHICKEN HEART ,2,2/13/2011 15:18,1.49,17255.0,United Kingdom
580884,21263,GREEN GOOSE FEATHER TREE 60CM,4,12/6/2011 12:21,1.95,15907.0,United Kingdom
565919,22420,LIPSTICK PEN BABY PINK,6,9/7/2011 16:48,0.83,,United Kingdom
576520,22736,RIBBON REEL MAKING SNOWMEN ,2,11/15/2011 12:33,1.65,14467.0,United Kingdom
541424,22322,BIRD DECORATION GREEN POLKADOT,2,1/17/2011 17:57,0.79,,United Kingdom
562200,23341,PINK DINER WALL CLOCK,2,8/3/2011 12:21,8.5,17719.0,United Kingdom
554157,22551,PLASTERS IN TIN SPACEBOY,2,5/23/2011 11:33,1.65,18283.0,United Kingdom
553120,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/13/2011 12:12,1.69,17139.0,United Kingdom
575045,23335,EGG FRYING PAN IVORY ,12,11/8/2011 12:09,2.08,14910.0,United Kingdom
550541,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,4/19/2011 11:33,1.63,,United Kingdom
549274,22634,CHILDS BREAKFAST SET SPACEBOY ,2,4/7/2011 13:07,9.95,12721.0,France
573748,23230,WRAP ALPHABET DESIGN,25,11/1/2011 9:24,0.42,14911.0,EIRE
547063,22698,PINK REGENCY TEACUP AND SAUCER,2,3/20/2011 13:33,2.95,14769.0,United Kingdom
536544,22966,GINGERBREAD MAN COOKIE CUTTER,3,12/1/2010 14:32,2.51,,United Kingdom
559055,22201,FRYING PAN BLUE POLKADOT,1,7/5/2011 17:09,4.13,,United Kingdom
577174,23265,SET OF 3 WOODEN TREE DECORATIONS,1,11/18/2011 10:58,1.25,17841.0,United Kingdom
580115,22899,CHILDREN'S APRON DOLLY GIRL ,1,12/1/2011 16:22,4.13,,United Kingdom
551152,22087,PAPER BUNTING WHITE LACE,1,4/26/2011 14:47,2.95,13230.0,United Kingdom
562933,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,8/10/2011 16:51,2.46,,United Kingdom
566561,22969,HOMEMADE JAM SCENTED CANDLES,12,9/13/2011 12:13,1.45,18145.0,United Kingdom
563555,23282,FOLDING BUTTERFLY MIRROR IVORY ,5,8/17/2011 13:21,0.83,16755.0,United Kingdom
572771,22112,CHOCOLATE HOT WATER BOTTLE,3,10/26/2011 10:24,4.95,16173.0,United Kingdom
553148,20719,WOODLAND CHARLOTTE BAG,10,5/13/2011 14:09,0.85,,Hong Kong
579558,23426,METAL SIGN DROP YOUR PANTS,6,11/30/2011 11:24,2.89,14755.0,United Kingdom
546542,22178,VICTORIAN GLASS HANGING T-LIGHT,6,3/14/2011 15:13,1.25,13263.0,United Kingdom
560252,22115,METAL SIGN EMPIRE TEA,12,7/17/2011 12:35,0.79,13468.0,United Kingdom
577504,22356,CHARLOTTE BAG PINK POLKADOT,4,11/20/2011 12:36,0.85,14159.0,United Kingdom
546977,21911,GARDEN METAL SIGN ,1,3/18/2011 12:08,3.29,,United Kingdom
579668,23580,SNACK TRAY HAPPY FOREST  ,8,11/30/2011 12:32,1.95,15152.0,United Kingdom
575477,84920,PINK FLOWER FABRIC PONY,1,11/9/2011 16:14,7.46,,United Kingdom
566674,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,9/14/2011 11:41,0.39,15105.0,United Kingdom
549128,21181,PLEASE ONE PERSON METAL SIGN,2,4/6/2011 14:25,2.1,16713.0,United Kingdom
561670,20728,LUNCH BAG CARS BLUE,10,7/28/2011 17:15,1.65,17373.0,United Kingdom
553388,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3,5/16/2011 16:36,1.25,15910.0,United Kingdom
560225,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,5,7/15/2011 16:27,0.83,,United Kingdom
562100,23118,PARISIENNE JEWELLERY DRAWER ,2,8/2/2011 14:00,7.5,13437.0,United Kingdom
C575592,22079,RIBBON REEL HEARTS DESIGN ,-10,11/10/2011 12:10,1.65,12619.0,Germany
562460,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,8/5/2011 11:19,3.29,17841.0,United Kingdom
538808,22562,MONSTERS STENCIL CRAFT,6,12/14/2010 12:11,1.25,14057.0,United Kingdom
545234,21385,IVORY HANGING DECORATION  HEART,24,3/1/2011 10:26,0.85,18075.0,United Kingdom
545445,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,3/2/2011 16:26,5.45,17738.0,United Kingdom
578041,22212,FOUR HOOK  WHITE LOVEBIRDS,4,11/22/2011 14:23,2.1,17338.0,United Kingdom
570856,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,10/12/2011 15:01,1.25,13464.0,United Kingdom
540355,47559b,TEA TIME OVEN GLOVE,2,1/6/2011 15:11,3.36,,United Kingdom
556081,21930,JUMBO STORAGE BAG SKULLS,2,6/8/2011 15:22,4.96,,United Kingdom
556237,22797,CHEST OF DRAWERS GINGHAM HEART ,1,6/9/2011 15:34,33.29,,United Kingdom
566233,23346,SPACEBOY BEAKER,12,9/11/2011 11:04,1.25,12635.0,Germany
577473,22093,MOTORING TISSUE BOX,1,11/20/2011 11:28,0.39,15919.0,United Kingdom
537034,21164,HOME SWEET HOME METAL SIGN ,12,12/3/2010 17:20,2.95,13081.0,United Kingdom
566079,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,9/9/2011 9:52,5.95,17593.0,United Kingdom
572103,21713,CITRONELLA CANDLE FLOWERPOT,4,10/20/2011 15:57,2.1,17571.0,United Kingdom
564758,90129E,PURPLE GLASS TASSLE BAG CHARM,2,8/30/2011 10:39,1.63,,United Kingdom
556245,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,6/9/2011 16:10,4.25,17841.0,United Kingdom
578068,23156,SET OF 5 MINI GROCERY MAGNETS,1,11/22/2011 15:45,2.08,14505.0,United Kingdom
579452,23531,WALL ART BIG LOVE ,36,11/29/2011 14:00,6.25,13199.0,United Kingdom
576840,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,11/16/2011 15:23,2.46,,United Kingdom
552265,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/8/2011 11:41,1.69,14161.0,United Kingdom
558904,47585A,PINK FAIRY CAKE CUSHION COVER,1,7/4/2011 16:18,4.13,,United Kingdom
558542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,6/30/2011 12:23,2.95,13593.0,United Kingdom
576075,20755,BLUE PAISLEY POCKET BOOK,3,11/13/2011 16:16,0.85,15861.0,United Kingdom
551584,22522,CHILDS GARDEN FORK BLUE ,12,5/3/2011 11:22,0.85,15620.0,United Kingdom
568173,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,9/25/2011 13:16,1.25,16187.0,United Kingdom
543801,77101A,UNION FLAG WINDSOCK,7,2/13/2011 11:52,1.25,17811.0,United Kingdom
561801,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,7/29/2011 14:14,0.83,12981.0,United Kingdom
549789,20719,WOODLAND CHARLOTTE BAG,10,4/12/2011 12:00,0.85,17160.0,United Kingdom
566077,23129,HEART SHAPED HOLLY WREATH,4,9/9/2011 9:38,4.15,13441.0,United Kingdom
573923,23555,LANDMARK FRAME NOTTING HILL ,1,11/2/2011 9:31,12.5,17965.0,United Kingdom
543546,84971S,SMALL HEART FLOWERS HOOK ,2,2/9/2011 16:52,1.63,,United Kingdom
541658,47580,TEA TIME DES TEA COSY,2,1/20/2011 12:16,2.55,15529.0,United Kingdom
558536,22583,PACK OF 6 HANDBAG GIFT BOXES,30,6/30/2011 12:06,2.55,12424.0,Australia
542155,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,112,1/26/2011 10:51,2.55,15777.0,United Kingdom
571279,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1,10/16/2011 12:54,3.75,16466.0,United Kingdom
572283,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,1,10/23/2011 11:42,2.95,15000.0,United Kingdom
544585,22891,TEA FOR ONE POLKADOT,3,2/21/2011 14:58,4.25,12523.0,France
548740,22087,PAPER BUNTING WHITE LACE,6,4/4/2011 11:34,2.95,13319.0,United Kingdom
569026,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,9/30/2011 10:18,4.15,16101.0,United Kingdom
564724,21733,RED HANGING HEART T-LIGHT HOLDER,2,8/28/2011 12:16,2.95,15555.0,United Kingdom
561010,23295,SET OF 12 MINI LOAF BAKING CASES,8,7/22/2011 16:04,0.83,18262.0,United Kingdom
558076,23338,EGG FRYING PAN RED ,4,6/24/2011 17:35,2.08,14031.0,United Kingdom
549577,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,4/11/2011 8:16,1.65,14286.0,United Kingdom
536633,22918,HERB MARKER PARSLEY,2,12/2/2010 11:20,0.65,14901.0,United Kingdom
549100,47559b,TEA TIME OVEN GLOVE,5,4/6/2011 11:14,3.29,,United Kingdom
569823,23103,JINGLE BELL HEART DECORATION,2,10/6/2011 12:15,1.65,16895.0,United Kingdom
537237,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,3,12/6/2010 9:58,4.21,,United Kingdom
546684,21154,RED RETROSPOT OVEN GLOVE ,24,3/16/2011 9:47,1.25,16152.0,United Kingdom
561025,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,7/24/2011 10:37,0.39,16241.0,United Kingdom
C561594,21090,SET/6 COLLAGE PAPER PLATES,-12,7/28/2011 11:22,0.39,17671.0,United Kingdom
568786,22729,ALARM CLOCK BAKELIKE ORANGE,4,9/29/2011 9:16,3.75,15144.0,United Kingdom
546117,22508,DOORSTOP RETROSPOT HEART,2,3/9/2011 13:56,3.75,16771.0,United Kingdom
578275,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,11/23/2011 13:46,6.75,15916.0,United Kingdom
567167,21530,DAIRY MAID TOASTRACK,3,9/18/2011 12:21,0.79,15547.0,United Kingdom
567095,22728,ALARM CLOCK BAKELIKE PINK,4,9/16/2011 13:03,3.75,17049.0,United Kingdom
569683,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,10/5/2011 14:39,0.29,15953.0,United Kingdom
558116,22025,RING OF ROSES BIRTHDAY CARD,1,6/27/2011 9:11,0.83,,United Kingdom
537133,22939,APRON APPLE DELIGHT,2,12/5/2010 12:29,4.95,18156.0,United Kingdom
580637,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,12/5/2011 12:40,1.25,15033.0,United Kingdom
545576,21116,OWL DOORSTOP,6,3/3/2011 18:46,4.95,15611.0,United Kingdom
537434,21361,LOVE LARGE WOOD LETTERS ,1,12/6/2010 16:57,25.49,,United Kingdom
580504,21731,RED TOADSTOOL LED NIGHT LIGHT,2,12/4/2011 13:32,1.65,17936.0,United Kingdom
556954,22668,PINK BABY BUNTING,5,6/16/2011 8:38,2.95,15585.0,United Kingdom
542192,22814,CARD PARTY GAMES ,12,1/26/2011 11:27,0.42,14049.0,United Kingdom
552234,84993A,75 GREEN PETIT FOUR CASES,1,5/6/2011 16:01,0.83,,United Kingdom
562854,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,8/10/2011 10:15,0.19,16133.0,United Kingdom
580509,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,12/4/2011 13:45,1.25,12719.0,France
579777,84692,BOX OF 24 COCKTAIL PARASOLS,2,11/30/2011 15:13,0.83,,United Kingdom
580639,85024B,EAU DE NILE JEWELLED PHOTOFRAME,1,12/5/2011 12:46,1.65,17254.0,United Kingdom
569741,21577,SAVE THE PLANET COTTON TOTE BAG,6,10/6/2011 10:52,2.25,14626.0,United Kingdom
558475,20996,JAZZ HEARTS ADDRESS BOOK,19,6/29/2011 15:58,0.42,,United Kingdom
540532,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,1/9/2011 14:11,1.45,14702.0,United Kingdom
544208,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2/17/2011 10:34,4.13,,United Kingdom
580998,22112,CHOCOLATE HOT WATER BOTTLE,3,12/6/2011 17:26,4.95,16987.0,United Kingdom
564758,21931,JUMBO STORAGE BAG SUKI,5,8/30/2011 10:39,4.13,,United Kingdom
565377,M,Manual,1,9/2/2011 15:12,852.8,18087.0,United Kingdom
577078,21507,ELEPHANT BIRTHDAY CARD ,1,11/17/2011 15:17,0.83,,United Kingdom
560853,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,7/21/2011 12:33,1.25,15311.0,United Kingdom
571909,21034,REX CASH+CARRY JUMBO SHOPPER,1,10/19/2011 15:08,0.95,15006.0,United Kingdom
579468,22460,EMBOSSED GLASS TEALIGHT HOLDER,4,11/29/2011 14:58,1.25,14711.0,United Kingdom
548522,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,3/31/2011 16:43,0.83,,United Kingdom
542999,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2/2/2011 12:16,8.29,,United Kingdom
565919,21945,STRAWBERRIES  DESIGN FLANNEL ,1,9/7/2011 16:48,1.63,,United Kingdom
555510,23126,FELTCRAFT GIRL AMELIE KIT,4,6/3/2011 17:09,10.79,,United Kingdom
577358,22993,SET OF 4 PANTRY JELLY MOULDS,2,11/18/2011 15:59,2.46,,United Kingdom
565248,23188,VINTAGE  2 METER FOLDING RULER,3,9/2/2011 10:34,1.65,15860.0,United Kingdom
579143,21484,CHICK GREY HOT WATER BOTTLE,4,11/28/2011 13:08,4.25,13882.0,United Kingdom
540353,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,1/6/2011 14:53,2.95,13764.0,United Kingdom
552180,22993,SET OF 4 PANTRY JELLY MOULDS,12,5/6/2011 13:35,1.25,18235.0,United Kingdom
577358,22075,6 RIBBONS ELEGANT CHRISTMAS ,10,11/18/2011 15:59,1.63,,United Kingdom
539307,21633,SUNFLOWER DECORATIVE PARASOL,12,12/16/2010 17:43,3.95,13694.0,United Kingdom
554487,48194,DOORMAT HEARTS,2,5/24/2011 13:27,7.95,16919.0,United Kingdom
556106,23084,RABBIT NIGHT LIGHT,10,6/8/2011 16:54,2.08,14056.0,United Kingdom
572274,23164,REGENCY CAKE SLICE,4,10/21/2011 16:48,4.95,14031.0,United Kingdom
560277,23101,SILVER STARS TABLE DECORATION,3,7/17/2011 15:24,0.83,15467.0,United Kingdom
580519,21212,PACK OF 72 RETROSPOT CAKE CASES,23,12/4/2011 14:51,2.08,,United Kingdom
557949,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,6/23/2011 17:20,0.85,15530.0,United Kingdom
559887,84927D,LA PALMIERA TILE HOOK,1,7/13/2011 11:44,0.39,13263.0,United Kingdom
573822,20713,JUMBO BAG OWLS,20,11/1/2011 11:33,2.08,15527.0,United Kingdom
545441,72128,COLUMBIAN CANDLE ROUND,1,3/2/2011 16:17,0.85,14657.0,United Kingdom
540168,21294,ETCHED GLASS COASTER,4,1/5/2011 12:15,1.25,13715.0,United Kingdom
567865,22745,POPPY'S PLAYHOUSE BEDROOM ,6,9/22/2011 14:11,2.1,17311.0,United Kingdom
567192,21833,CAMOUFLAGE LED TORCH,1,9/19/2011 9:20,1.69,17961.0,United Kingdom
577091,11001,ASSTD DESIGN RACING CAR PEN,16,11/17/2011 16:29,1.69,16531.0,United Kingdom
542711,22111,SCOTTIE DOG HOT WATER BOTTLE,2,1/31/2011 13:19,4.95,17894.0,United Kingdom
571682,21034,REX CASH+CARRY JUMBO SHOPPER,2,10/18/2011 14:00,0.95,14179.0,United Kingdom
569635,21787,RAIN PONCHO RETROSPOT,24,10/5/2011 12:13,0.85,12748.0,United Kingdom
542646,22840,ROUND CAKE TIN VINTAGE RED,1,1/31/2011 11:42,7.95,17220.0,United Kingdom
546007,22443,GROW YOUR OWN HERBS SET OF 3,1,3/8/2011 15:34,15.79,,United Kingdom
566929,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,9/15/2011 15:21,1.45,17428.0,United Kingdom
555393,22185,SLATE TILE NATURAL HANGING,12,6/2/2011 17:00,1.65,14221.0,United Kingdom
